6 skill groups
http://zh.tos.wikia.com/wiki/%E9%97%9C%E5%8D%A1%E6%95%B5%E4%BA%BA%E6%8A%80%E8%83%BD/1-500
-   500 skills
--  #1  {{ES1}} : [1]  -> 強化盾 -> 敵人只會受到強化符石的攻擊傷害 -> http://zh.tos.wikia.com/wiki/%E6%95%B5%E4%BA%BA%E6%8A%80%E8%83%BD/1
--  #1678  {{ES1678}} : [3]  -> 先攻-心轉光弱化鎖定20% ‧ 心禁消 -> 首回合敵人會優先攻擊 1 次，並將心符石轉化為光符石，再鎖定所有光符石；每消除 1 粒被鎖定的符石，全隊攻擊力減少 20% (發動龍刻脈動視作消除場上的鎖定符石)。<br>心符石無法被消除 -> http://zh.tos.wikia.com/wiki/%E6%95%B5%E4%BA%BA%E6%8A%80%E8%83%BD/1678
--  #1679  {{ES1679}} : [4]  -> 轉暗屬 ‧ 神族剋制-攻 ‧ 光外防禦90% ‧ 非強化吸收盾 ‧ 攻後狂電擊 -> 首回合敵人會轉換為暗屬性。<br>召喚師隊伍中有神族成員時，敵人攻擊力提升。<br>敵人會令光屬性以外的攻擊傷害減至 10%。<br>敵人只會受到強化符石的攻擊傷害；若受到非強化符石的攻擊 (包括主動技)，敵人回復相等於該攻擊傷害的血量。<br>當受到敵人攻擊時，敵人會隨機電擊 1 粒符石；敵人攻擊次數愈多，每回合被電擊的符石愈多，最多 10 粒；如有符石被電擊而未被消除時，該回合無法對敵人造成攻擊傷害。被電擊的符石一經觸碰，即時停止移動符石 -> http://zh.tos.wikia.com/wiki/%E6%95%B5%E4%BA%BA%E6%8A%80%E8%83%BD/1679
--  #1680  {{ES1680}} : [2]  -> 首回直行隱藏 ‧ 初級拼圖盾 -> 首回合敵人會隨機將 1 直行的符石轉化為隱藏符石。<br>符石需以指定的形狀消除 (可連同形狀外旁邊的符石消除) 才會對敵人造成攻擊傷害 -> http://zh.tos.wikia.com/wiki/%E6%95%B5%E4%BA%BA%E6%8A%80%E8%83%BD/1680
--  #1681  {{ES1681}} : [2]  -> 首回雙直行隱藏 ‧ 初級拼圖盾 ‧ 限 ‧ 越攻越強 -> 首回合敵人會將 2 直行的符石轉化為隱藏符石。<br>指定形狀盾：符石需以指定的形狀消除 (不可連同形狀外旁邊的符石消除) 才會對敵人造成攻擊傷害。<br>敵人攻擊次數愈多時，攻擊力會大幅提升，達到一定次數時會連撃 2 次 -> http://zh.tos.wikia.com/wiki/%E6%95%B5%E4%BA%BA%E6%8A%80%E8%83%BD/1681
--  #1682  {{ES1682}} : [3]  -> 黑白符石 ‧ 始終盾 ‧ 五屬盾 -> 敵人會將所有符石轉化為黑白色。<br>每回合以指定位置 (綠色漩渦) 的符石開始轉珠及在指定位置 (紅色漩渦) 結束轉珠，才會發動攻擊和回復。<br>同時消除水符石、火符石、木符石、光符石及暗符石才會對敵人造成攻擊傷害 (達成條件前，無法進行回復) -> http://zh.tos.wikia.com/wiki/%E6%95%B5%E4%BA%BA%E6%8A%80%E8%83%BD/1682
--  #1683  {{ES1683}} : [2]  -> 突擊20% ‧ (5回軌跡燃燒500) -> 首回合敵人會優先突擊 1 次。<br>5 回合內，敵人會燃燒移動符石時所觸碰的位置，每觸碰被燃燒的位置，對召喚師造成 500 點的傷害 -> http://zh.tos.wikia.com/wiki/%E6%95%B5%E4%BA%BA%E6%8A%80%E8%83%BD/1683
--  #1684  {{ES1684}} : [3]  -> 命懸一線 ‧ (5回軌跡燃燒1000) ‧ 20%盾 -> 首回合敵人會讓召喚師生命力剩 1 點。<br>5 回合內，敵人會燃燒移動符石時所觸碰的位置，每觸碰被燃燒的位置，對召喚師造成 1000 點的傷害。<br>每回合攻擊最多只能造成敵人生命力 20% 的傷害 (主動技除外) -> http://zh.tos.wikia.com/wiki/%E6%95%B5%E4%BA%BA%E6%8A%80%E8%83%BD/1684
--  #1685  {{ES1685}} : [3]  -> 首消全水盾 ‧ 首消暗傷害吸收 ‧ 人類剋制-攻 -> 消除場上所有水符石才能對敵人造成攻擊傷害 (需消除水符石及只計算首批消除的符石)。<br>消除暗屬性的連擊 (Combo) 時 (只計算首批消除的符石)，敵人會回復相等於該回合召喚師所造成傷害的血量。<br>召喚師隊伍中有人類成員時，敵人攻擊力提升 -> http://zh.tos.wikia.com/wiki/%E6%95%B5%E4%BA%BA%E6%8A%80%E8%83%BD/1685
--  #1686  {{ES1686}} : [2]  -> 三屬轉換 ‧ 雙重凍結 -> 敵人每兩回合轉換屬性 (水、火及木屬)，克制敵人當前屬性的攻擊才會對敵人造成傷害。<br>每回合移動符石前，隨機凍結 2 粒符石；如有符石處於凍結狀態而未被消除時，3 回合內不能消除該符石 -> http://zh.tos.wikia.com/wiki/%E6%95%B5%E4%BA%BA%E6%8A%80%E8%83%BD/1686
--  #1687  {{ES1687}} : [1]  -> 轉屬 ‧ 剋屬盾 ‧ 非剋屬反擊100% ‧ 自身凍結 -> 敵人每兩回合轉換屬性 (水、火及木屬)，克制敵人當前屬性的攻擊才會對敵人造成傷害；若受到非剋屬的攻擊，敵人會反擊自身 100% 攻擊傷害。<br>每回合移動符石前，敵人會凍結自身屬性的符石；如有符石處於凍結狀態而未被消除時，3 回合不能消除該符石 -> http://zh.tos.wikia.com/wiki/%E6%95%B5%E4%BA%BA%E6%8A%80%E8%83%BD/1687
--  #1688  {{ES1688}} : [5]  -> 附加消除-技能重置-龍脈重置 ‧ 固定轉化 ‧ 首消隨機Combo盾-轉 ‧ 10%強盾 -> 首回合敵人會消除召喚師所有附加效果，其技能 CD 將被重置，同時清空龍脈儀的能量。<br>每回合敵人會將所有符石轉換為固定數量的屬性符石。<br>在開始移動符石時，出現隨機指定的連擊 (Combo) 數，當達成指定的連擊 (Combo) 才會對敵人做成攻擊傷害 (需消除符石及只計算首批消除的符石)。達成上述指定的連擊 (Combo) 數，敵人不會發動攻擊；反之，差距的連擊 (Combo) 數愈多，敵人的連擊次數愈多。<br>每回合攻擊最多只能造成敵人生命力 10% 的傷害，且主動技能無法對其造成傷害。 -> http://zh.tos.wikia.com/wiki/%E6%95%B5%E4%BA%BA%E6%8A%80%E8%83%BD/1688
--  #1689  {{ES1689}} : [1]  -> 風化6000 ‧ 後 -> 每回合隨機將 1 粒符石風化，風化符石一經觸碰，即時停止移動符石，並對召喚師造成 6000 點傷害 -> http://zh.tos.wikia.com/wiki/%E6%95%B5%E4%BA%BA%E6%8A%80%E8%83%BD/1689
--  #1690  {{ES1690}} : [1]  -> 風化9000 ‧ 後 -> 每回合隨機將 1 粒符石風化，風化符石一經觸碰，即時停止移動符石，並對召喚師造成 9000 點傷害 -> http://zh.tos.wikia.com/wiki/%E6%95%B5%E4%BA%BA%E6%8A%80%E8%83%BD/1690
--  #1691  {{ES1691}} : [1]  -> 風化12000 ‧ 後 -> 每回合隨機將 1 粒符石風化，風化符石一經觸碰，即時停止移動符石，並對召喚師造成 12000 點傷害 -> http://zh.tos.wikia.com/wiki/%E6%95%B5%E4%BA%BA%E6%8A%80%E8%83%BD/1691
--  #1692  {{ES1692}} : [1]  -> 風化15000-後 -> 每回合隨機將 1 粒符石風化，風化符石一經觸碰，即時停止移動符石，並對召喚師造成 15000 點傷害 -> http://zh.tos.wikia.com/wiki/%E6%95%B5%E4%BA%BA%E6%8A%80%E8%83%BD/1692
--  #1693  {{ES1693}} : [1]  -> 雙重風化6000 ‧ 後 -> 每回合隨機將 2 粒符石風化，風化符石一經觸碰，即時停止移動符石，並對召喚師造成 6000 點傷害 -> http://zh.tos.wikia.com/wiki/%E6%95%B5%E4%BA%BA%E6%8A%80%E8%83%BD/1693
--  #1694  {{ES1694}} : [1]  -> 雙重風化9000 ‧ 後 -> 每回合隨機將 2 粒符石風化，風化符石一經觸碰，即時停止移動符石，並對召喚師造成 9000 點傷害 -> http://zh.tos.wikia.com/wiki/%E6%95%B5%E4%BA%BA%E6%8A%80%E8%83%BD/1694
--  #1695  {{ES1695}} : [1]  -> 雙重風化12000 ‧ 後 -> 每回合隨機將 2 粒符石風化，風化符石一經觸碰，即時停止移動符石，並對召喚師造成 12000 點傷害 -> http://zh.tos.wikia.com/wiki/%E6%95%B5%E4%BA%BA%E6%8A%80%E8%83%BD/1695
--  #1696  {{ES1696}} : [1]  -> 雙重風化15000 ‧ 後 -> 每回合隨機將 2 粒符石風化，風化符石一經觸碰，即時停止移動符石，並對召喚師造成 15000 點傷害 -> http://zh.tos.wikia.com/wiki/%E6%95%B5%E4%BA%BA%E6%8A%80%E8%83%BD/1696
--  #1697  {{ES1697}} : [1]  -> 三重風化6000 ‧ 後 -> 每回合隨機將 3 粒符石風化，風化符石一經觸碰，即時停止移動符石，並對召喚師造成 6000 點傷害 -> http://zh.tos.wikia.com/wiki/%E6%95%B5%E4%BA%BA%E6%8A%80%E8%83%BD/1697
--  #1698  {{ES1698}} : [1]  -> 三重風化9000 ‧ 後 -> 每回合隨機將 3 粒符石風化，風化符石一經觸碰，即時停止移動符石，並對召喚師造成 9000 點傷害 -> http://zh.tos.wikia.com/wiki/%E6%95%B5%E4%BA%BA%E6%8A%80%E8%83%BD/1698
--  #1699  {{ES1699}} : [1]  -> 三重風化12000 ‧ 後 -> 每回合隨機將 3 粒符石風化，風化符石一經觸碰，即時停止移動符石，並對召喚師造成 12000 點傷害 -> http://zh.tos.wikia.com/wiki/%E6%95%B5%E4%BA%BA%E6%8A%80%E8%83%BD/1699
--  #1700  {{ES1700}} : [1]  -> 三重風化15000 ‧ 後 -> 每回合隨機將 3 粒符石風化，風化符石一經觸碰，即時停止移動符石，並對召喚師造成 15000 點傷害 -> http://zh.tos.wikia.com/wiki/%E6%95%B5%E4%BA%BA%E6%8A%80%E8%83%BD/1700
--  #1701  {{ES1701}} : [1]  -> 風化6000 ‧ 先 -> 每回合移動符石前，隨機將 1 粒符石風化，風化符石一經觸碰，即時停止移動符石，並對召喚師造成 6000 點傷害 -> http://zh.tos.wikia.com/wiki/%E6%95%B5%E4%BA%BA%E6%8A%80%E8%83%BD/1701
--  #1702  {{ES1702}} : [1]  -> 風化9000 ‧ 先 -> 每回合移動符石前，隨機將 1 粒符石風化，風化符石一經觸碰，即時停止移動符石，並對召喚師造成 9000 點傷害 -> http://zh.tos.wikia.com/wiki/%E6%95%B5%E4%BA%BA%E6%8A%80%E8%83%BD/1702
--  #1703  {{ES1703}} : [1]  -> 風化12000-先 -> 每回合移動符石前，隨機將 1 粒符石風化，風化符石一經觸碰，即時停止移動符石，並對召喚師造成 12000 點傷害 -> http://zh.tos.wikia.com/wiki/%E6%95%B5%E4%BA%BA%E6%8A%80%E8%83%BD/1703
--  #1704  {{ES1704}} : [1]  -> 風化15000 ‧ 先 -> 每回合移動符石前，隨機將 1 粒符石風化，風化符石一經觸碰，即時停止移動符石，並對召喚師造成 15000 點傷害 -> http://zh.tos.wikia.com/wiki/%E6%95%B5%E4%BA%BA%E6%8A%80%E8%83%BD/1704
--  #1705  {{ES1705}} : [1]  -> 雙重風化6000 ‧ 先 -> 每回合移動符石前，隨機將 2 粒符石風化，風化符石一經觸碰，即時停止移動符石，並對召喚師造成 6000 點傷害 -> http://zh.tos.wikia.com/wiki/%E6%95%B5%E4%BA%BA%E6%8A%80%E8%83%BD/1705
--  #1706  {{ES1706}} : [1]  -> 雙重風化9000 ‧ 先 -> 每回合移動符石前，隨機將 2 粒符石風化，風化符石一經觸碰，即時停止移動符石，並對召喚師造成 9000 點傷害 -> http://zh.tos.wikia.com/wiki/%E6%95%B5%E4%BA%BA%E6%8A%80%E8%83%BD/1706
--  #1707  {{ES1707}} : [1]  -> 雙重風化12000 ‧ 先 -> 每回合移動符石前，隨機將 2 粒符石風化，風化符石一經觸碰，即時停止移動符石，並對召喚師造成 12000 點傷害 -> http://zh.tos.wikia.com/wiki/%E6%95%B5%E4%BA%BA%E6%8A%80%E8%83%BD/1707
--  #1708  {{ES1708}} : [1]  -> 雙重風化15000 ‧ 先 -> 每回合移動符石前，隨機將 2 粒符石風化，風化符石一經觸碰，即時停止移動符石，並對召喚師造成 15000 點傷害 -> http://zh.tos.wikia.com/wiki/%E6%95%B5%E4%BA%BA%E6%8A%80%E8%83%BD/1708
--  #1709  {{ES1709}} : [1]  -> 三重風化6000 ‧ 先 -> 每回合移動符石前，隨機將 3 粒符石風化，風化符石一經觸碰，即時停止移動符石，並對召喚師造成 6000 點傷害 -> http://zh.tos.wikia.com/wiki/%E6%95%B5%E4%BA%BA%E6%8A%80%E8%83%BD/1709
--  #1710  {{ES1710}} : [1]  -> 三重風化9000 ‧ 先 -> 每回合移動符石前，隨機將 3 粒符石風化，風化符石一經觸碰，即時停止移動符石，並對召喚師造成 9000 點傷害 -> http://zh.tos.wikia.com/wiki/%E6%95%B5%E4%BA%BA%E6%8A%80%E8%83%BD/1710
--  #1711  {{ES1711}} : [1]  -> 三重風化12000 ‧ 先 -> 每回合移動符石前，隨機將 3 粒符石風化，風化符石一經觸碰，即時停止移動符石，並對召喚師造成 12000 點傷害 -> http://zh.tos.wikia.com/wiki/%E6%95%B5%E4%BA%BA%E6%8A%80%E8%83%BD/1711
--  #1712  {{ES1712}} : [1]  -> 三重風化15000 ‧ 先 -> 每回合移動符石前，隨機將 3 粒符石風化，風化符石一經觸碰，即時停止移動符石，並對召喚師造成 15000 點傷害 -> http://zh.tos.wikia.com/wiki/%E6%95%B5%E4%BA%BA%E6%8A%80%E8%83%BD/1712
--  #1713  {{ES1713}} : [1]  -> 風化6000 ‧ 轉 -> 每回合移動符石時，隨機將 1 粒符石風化，風化符石一經觸碰，即時停止移動符石，並對召喚師造成 6000 點傷害 -> http://zh.tos.wikia.com/wiki/%E6%95%B5%E4%BA%BA%E6%8A%80%E8%83%BD/1713
--  #1714  {{ES1714}} : [1]  -> 風化9000 ‧ 轉 -> 每回合移動符石時，隨機將 1 粒符石風化，風化符石一經觸碰，即時停止移動符石，並對召喚師造成 9000 點傷害 -> http://zh.tos.wikia.com/wiki/%E6%95%B5%E4%BA%BA%E6%8A%80%E8%83%BD/1714
--  #1715  {{ES1715}} : [1]  -> 風化12000 ‧ 轉 -> 每回合移動符石時，隨機將 1 粒符石風化，風化符石一經觸碰，即時停止移動符石，並對召喚師造成 12000 點傷害 -> http://zh.tos.wikia.com/wiki/%E6%95%B5%E4%BA%BA%E6%8A%80%E8%83%BD/1715
--  #1716  {{ES1716}} : [1]  -> 風化15000 ‧ 轉 -> 每回合移動符石時，隨機將 1 粒符石風化，風化符石一經觸碰，即時停止移動符石，並對召喚師造成 15000 點傷害 -> http://zh.tos.wikia.com/wiki/%E6%95%B5%E4%BA%BA%E6%8A%80%E8%83%BD/1716
--  #1717  {{ES1717}} : [1]  -> 一重石化 -> 每回合移動符石前，隨機將 1 粒符石石化，移動符石並消除石化符石四側其中 1 個位置的符石可解除石化 -> http://zh.tos.wikia.com/wiki/%E6%95%B5%E4%BA%BA%E6%8A%80%E8%83%BD/1717
--  #1718  {{ES1718}} : [1]  -> 一重石化2 -> 每回合移動符石前，隨機將 2 粒符石石化，移動符石並消除石化符石四側其中 1 個位置的符石可解除石化 -> http://zh.tos.wikia.com/wiki/%E6%95%B5%E4%BA%BA%E6%8A%80%E8%83%BD/1718
--  #1719  {{ES1719}} : [1]  -> 一重石化3 -> 每回合移動符石前，隨機將 3 粒符石石化，移動符石並消除石化符石四側其中 1 個位置的符石可解除石化 -> http://zh.tos.wikia.com/wiki/%E6%95%B5%E4%BA%BA%E6%8A%80%E8%83%BD/1719
--  #1720  {{ES1720}} : [1]  -> 雙重石化 -> 每回合移動符石前，隨機將 1 粒符石「雙重石化」，移動符石並消除石化符石四側其中 1 個位置的符石可解除「一重石化」(首批消除的符石每次只可解除「一重石化」) -> http://zh.tos.wikia.com/wiki/%E6%95%B5%E4%BA%BA%E6%8A%80%E8%83%BD/1720
--  #1721  {{ES1721}} : [1]  -> 雙重石化2 -> 每回合移動符石前，隨機將 2 粒符石「雙重石化」，移動符石並消除石化符石四側其中 1 個位置的符石可解除「一重石化」(首批消除的符石每次只可解除「一重石化」) -> http://zh.tos.wikia.com/wiki/%E6%95%B5%E4%BA%BA%E6%8A%80%E8%83%BD/1721
--  #1722  {{ES1722}} : [1]  -> 雙重石化3 -> 每回合移動符石前，隨機將 3 粒符石「雙重石化」，移動符石並消除石化符石四側其中 1 個位置的符石可解除「一重石化」(首批消除的符石每次只可解除「一重石化」) -> http://zh.tos.wikia.com/wiki/%E6%95%B5%E4%BA%BA%E6%8A%80%E8%83%BD/1722
--  #1723  {{ES1723}} : [1]  -> 三重石化 -> 每回合移動符石前，隨機將 1 粒符石「三重石化」，移動符石並消除石化符石四側其中 1 個位置的符石可解除「一重石化」(首批消除的符石每次只可解除「一重石化」) -> http://zh.tos.wikia.com/wiki/%E6%95%B5%E4%BA%BA%E6%8A%80%E8%83%BD/1723
--  #1724  {{ES1724}} : [1]  -> 三重石化2 -> 每回合移動符石前，隨機將 2 粒符石「三重石化」，移動符石並消除石化符石四側其中 1 個位置的符石可解除「一重石化」(首批消除的符石每次只可解除「一重石化」) -> http://zh.tos.wikia.com/wiki/%E6%95%B5%E4%BA%BA%E6%8A%80%E8%83%BD/1724
--  #1725  {{ES1725}} : [1]  -> 三重石化3 -> 每回合移動符石前，隨機將 3 粒符石「三重石化」，移動符石並消除石化符石四側其中 1 個位置的符石可解除「一重石化」(首批消除的符石每次只可解除「一重石化」) -> http://zh.tos.wikia.com/wiki/%E6%95%B5%E4%BA%BA%E6%8A%80%E8%83%BD/1725
--  #1726  {{ES1726}} : [1]  -> 雙重石化 ‧ 未消敵防100倍 -> 每回合移動符石前，隨機將 1 粒符石「雙重石化」，移動符石並消除石化符石四側其中 1 個位置的符石可解除「一重石化」(首批消除的符石每次只可解除「一重石化」)；如有石化符石未被消除時，敵人的防禦力提升 100 倍 -> http://zh.tos.wikia.com/wiki/%E6%95%B5%E4%BA%BA%E6%8A%80%E8%83%BD/1726
--  #1727  {{ES1727}} : [1]  -> 雙重石化2 ‧ 未消敵防500倍 -> 每回合移動符石前，隨機將 2 粒符石「雙重石化」，移動符石並消除石化符石四側其中 1 個位置的符石可解除「一重石化」(首批消除的符石每次只可解除「一重石化」)；如有石化符石未被消除時，敵人的防禦力提升 500 倍 -> http://zh.tos.wikia.com/wiki/%E6%95%B5%E4%BA%BA%E6%8A%80%E8%83%BD/1727
--  #1728  {{ES1728}} : [1]  -> 雙重石化3 ‧ 未消敵防1000倍 -> 每回合移動符石前，隨機將 3 粒符石「雙重石化」，移動符石並消除石化符石四側其中 1 個位置的符石可解除「一重石化」(首批消除的符石每次只可解除「一重石化」)；如有石化符石未被消除時，敵人的防禦力提升 1000 倍 -> http://zh.tos.wikia.com/wiki/%E6%95%B5%E4%BA%BA%E6%8A%80%E8%83%BD/1728
--  #1729  {{ES1729}} : [1]  -> 三重石化 ‧ 未消敵防100倍 -> 每回合移動符石前，隨機將 1 粒符石「三重石化」，移動符石並消除石化符石四側其中 1 個位置的符石可解除「一重石化」(首批消除的符石每次只可解除「一重石化」)；如有石化符石未被消除時，敵人的防禦力提升 100 倍 -> http://zh.tos.wikia.com/wiki/%E6%95%B5%E4%BA%BA%E6%8A%80%E8%83%BD/1729
--  #1730  {{ES1730}} : [1]  -> 三重石化2 ‧ 未消敵防500倍 -> 每回合移動符石前，隨機將 2 粒符石「三重石化」，移動符石並消除石化符石四側其中 1 個位置的符石可解除「一重石化」(首批消除的符石每次只可解除「一重石化」)；如有石化符石未被消除時，敵人的防禦力提升 500 倍 -> http://zh.tos.wikia.com/wiki/%E6%95%B5%E4%BA%BA%E6%8A%80%E8%83%BD/1730
--  #1731  {{ES1731}} : [1]  -> 三重石化3 ‧ 未消敵防1000倍 -> 每回合移動符石前，隨機將 3 粒符石「三重石化」，移動符石並消除石化符石四側其中 1 個位置的符石可解除「一重石化」(首批消除的符石每次只可解除「一重石化」)；如有石化符石未被消除時，敵人的防禦力提升 1000 倍 -> http://zh.tos.wikia.com/wiki/%E6%95%B5%E4%BA%BA%E6%8A%80%E8%83%BD/1731
--  #1732  {{ES1732}} : [1]  -> 無法控制 ‧ 雙重石化 ‧ 未消敵防100倍 -> 敵人會無視所有控制技能。<br>每回合移動符石前，隨機將 1 粒符石「雙重石化」，移動符石並消除石化符石四側其中 1 個位置的符石可解除「一重石化」(首批消除的符石每次只可解除「一重石化」)；如有石化符石未被消除時，敵人的防禦力提升 100 倍 -> http://zh.tos.wikia.com/wiki/%E6%95%B5%E4%BA%BA%E6%8A%80%E8%83%BD/1732
--  #1733  {{ES1733}} : [1]  -> 無法控制 ‧ 雙重石化2 ‧ 未消敵防500倍 -> 敵人會無視所有控制技能。<br>每回合移動符石前，隨機將 2 粒符石「雙重石化」，移動符石並消除石化符石四側其中 1 個位置的符石可解除「一重石化」(首批消除的符石每次只可解除「一重石化」)；如有石化符石未被消除時，敵人的防禦力提升 500 倍 -> http://zh.tos.wikia.com/wiki/%E6%95%B5%E4%BA%BA%E6%8A%80%E8%83%BD/1733
--  #1734  {{ES1734}} : [1]  -> 無法控制 ‧ 雙重石化3 ‧ 未消敵防1000倍 -> 敵人會無視所有控制技能。<br>每回合移動符石前，隨機將 3 粒符石「雙重石化」，移動符石並消除石化符石四側其中 1 個位置的符石可解除「一重石化」(首批消除的符石每次只可解除「一重石化」)；如有石化符石未被消除時，敵人的防禦力提升 1000 倍 -> http://zh.tos.wikia.com/wiki/%E6%95%B5%E4%BA%BA%E6%8A%80%E8%83%BD/1734
--  #1735  {{ES1735}} : [1]  -> 無法控制 ‧ 三重石化 ‧ 未消敵防100倍 -> 敵人會無視所有控制技能。<br>每回合移動符石前，隨機將 1 粒符石「三重石化」，移動符石並消除石化符石四側其中 1 個位置的符石可解除「一重石化」(首批消除的符石每次只可解除「一重石化」)；如有石化符石未被消除時，敵人的防禦力提升 100 倍 -> http://zh.tos.wikia.com/wiki/%E6%95%B5%E4%BA%BA%E6%8A%80%E8%83%BD/1735
--  #1736  {{ES1736}} : [1]  -> 無法控制 ‧ 三重石化2 ‧ 未消敵防500倍 -> 敵人會無視所有控制技能。<br>每回合移動符石前，隨機將 2 粒符石「三重石化」，移動符石並消除石化符石四側其中 1 個位置的符石可解除「一重石化」(首批消除的符石每次只可解除「一重石化」)；如有石化符石未被消除時，敵人的防禦力提升 500 倍 -> http://zh.tos.wikia.com/wiki/%E6%95%B5%E4%BA%BA%E6%8A%80%E8%83%BD/1736
--  #1737  {{ES1737}} : [2]  -> 無法控制 ‧ 三重石化1000倍-叁 -> 敵人會無視所有控制技能。<br>每回合移動符石前，隨機將 3 粒符石「三重石化」，移動符石並消除石化符石四側其中 1 個位置的符石可解除「一重石化」(首批消除的符石每次只可解除「一重石化」)；如有石化符石未被消除時，敵人的防禦力提升 1000 倍 -> http://zh.tos.wikia.com/wiki/%E6%95%B5%E4%BA%BA%E6%8A%80%E8%83%BD/1737
--  #1738  {{ES1738}} : [1]  -> 12擊盾 ‧ 非技傷敵反擊50% -> 需對敵人進行 12 次攻擊後，才能對其造成攻擊傷害。<br>當敵人受到攻擊時 (主動技能及龍刻技能除外)，敵人會反擊自身 50% 攻擊傷害 -> http://zh.tos.wikia.com/wiki/%E6%95%B5%E4%BA%BA%E6%8A%80%E8%83%BD/1738
--  #1739  {{ES1739}} : [1]  -> 20擊盾 ‧ 非技傷敵反擊50% ‧ 無法控制 -> 需對敵人進行 20 次攻擊後，才能對其造成攻擊傷害。<br>當敵人受到攻擊時 (主動技能及龍刻技能除外)，敵人會反擊自身 50% 攻擊傷害。<br>敵人會無視所有控制技能 -> http://zh.tos.wikia.com/wiki/%E6%95%B5%E4%BA%BA%E6%8A%80%E8%83%BD/1739
--  #1740  {{ES1740}} : [3]  -> 20擊盾-非技傷連續反擊50% ‧ 無法控制 -> 需對敵人進行 20 次攻擊後，才能對其造成攻擊傷害。<br>當敵人受到攻擊時 (主動技能及龍刻技能除外)，敵人會連續反擊自身 50% 攻擊傷害 2 次。<br>敵人會無視所有控制技能 -> http://zh.tos.wikia.com/wiki/%E6%95%B5%E4%BA%BA%E6%8A%80%E8%83%BD/1740
--  #1741  {{ES1741}} : [2]  -> 黑白符石 ‧ 隨機始終盾 -> 將所有符石變為黑白色。<br>每回合以指定位置 (綠色漩渦) 的符石開始轉珠及在指定位置 (紅色漩渦) 結束轉珠，才會發動攻擊和回復 (達成條件前，無法進行回復) -> http://zh.tos.wikia.com/wiki/%E6%95%B5%E4%BA%BA%E6%8A%80%E8%83%BD/1741
--  #1742  {{ES1742}} : [2]  -> 命懸一線 ‧ 黑白符石 ‧ 指定起結盾 ‧ 隨機 -> 首回合敵人會讓召喚師生命力剩 1 點，並將所有符石變為黑白色。<br>每回合以指定位置 (綠色漩渦) 的符石開始轉珠及在指定位置 (紅色漩渦) 結束轉珠，才會發動攻擊和回復 (達成條件前，無法進行回復) -> http://zh.tos.wikia.com/wiki/%E6%95%B5%E4%BA%BA%E6%8A%80%E8%83%BD/1742
--  #1743  {{ES1743}} : [3]  -> (5回回復減少90%) ‧ 命懸一線 ‧ 黑白符石 ‧ 指定起結盾 ‧ 隨機 -> 5 回合內，敵人會令召喚師的回復力減少 90%。<br>首回合敵人會讓召喚師生命力剩 1 點，並將所有符石變為黑白色。<br>每回合以指定位置 (綠色漩渦) 的符石開始轉珠及在指定位置 (紅色漩渦) 結束轉珠，才會發動攻擊和回復 (達成條件前，無法進行回復) -> http://zh.tos.wikia.com/wiki/%E6%95%B5%E4%BA%BA%E6%8A%80%E8%83%BD/1743
--  #1744  {{ES1744}} : [1]  -> 初級拼圖盾 ‧ 無視減傷 -> 符石需以指定的形狀消除 (可連同形狀外旁邊的符石消除) 才會對敵人造成攻擊傷害。<br>敵人無視所有減傷效果和意志技能 -> http://zh.tos.wikia.com/wiki/%E6%95%B5%E4%BA%BA%E6%8A%80%E8%83%BD/1744
--  #1745  {{ES1745}} : [2]  -> 光鎖定 ‧ 消除減攻10% ‧ 初級拼圖盾 ‧ 限 ‧ 無視減傷 -> 每回合移動符石前，敵人會鎖定場上的光符石；每消除 1 粒被鎖定的符石，全隊攻擊力減少 10% (發動龍刻脈動視作消除場上的鎖定符石)。<br>符石需以指定的形狀消除 (不可連同形狀外旁邊的符石消除) 才會對敵人造成攻擊傷害。<br>敵人無視所有減傷效果和意志技能 -> http://zh.tos.wikia.com/wiki/%E6%95%B5%E4%BA%BA%E6%8A%80%E8%83%BD/1745
--  #1746  {{ES1746}} : [2]  -> 光鎖定 ‧ 消除減攻20% ‧ 初級拼圖盾 ‧ 限 ‧ 無視減傷 -> 每回合移動符石前，敵人會鎖定場上的光符石；每消除 1 粒被鎖定的符石，全隊攻擊力減少 20% (發動龍刻脈動視作消除場上的鎖定符石)。<br>符石需以指定的形狀消除 (不可連同形狀外旁邊的符石消除) 才會對敵人造成攻擊傷害。<br>敵人無視所有減傷效果和意志技能 -> http://zh.tos.wikia.com/wiki/%E6%95%B5%E4%BA%BA%E6%8A%80%E8%83%BD/1746
--  #1747  {{ES1747}} : [3]  -> 魔族禁錮 ‧ 隨機始終盾 ‧ 首消火追擊零化 -> 首回合敵人會永久封鎖魔族成員的主動技能及其攻擊。<br>每回合以指定位置 (綠色漩渦) 的符石開始轉珠及在指定位置 (紅色漩渦) 結束轉珠，才會發動攻擊和回復 (達成條件前，無法進行回復)。<br>消除火屬性的連擊 (Combo) 會令全隊攻擊無效，消除的火屬性連擊 (Combo) 愈多，敵人的連擊次數愈多。連擊 (Combo) 只計算首批消除的符石 -> http://zh.tos.wikia.com/wiki/%E6%95%B5%E4%BA%BA%E6%8A%80%E8%83%BD/1747
